anime_id,genre
31430,Sci-Fi
4804,Romance
23405,Shounen
5763,Sci-Fi
1112,Sci-Fi
2884,
2688,Sci-Fi
27815,
12505,Comedy
111,Comedy
2632,Sci-Fi
2166,Comedy
3053,Shounen
128,Sci-Fi
6735,Sci-Fi
487,Romance
3146,Sci-Fi
1169,Drama
6069,Mystery
2178,
2938,None
704,Romance
5859,Sci-Fi
219,Shounen
4073,
7135,
8062,Comedy
860,Fantasy
3162,Drama
8410,Comedy
88,Sci-Fi
13201,Comedy
21325,Comedy
30365,Fantasy
7396,Romance
2584,Drama
1377,Sci-Fi
1127,Comedy
29087,Shounen
965,Fantasy
886,Romance
2120,Shounen
16419,Fantasy
895,Sci-Fi
1599,Shounen
6418,Shounen
1800,Drama
2784,Comedy
29868,Fantasy
3288,
1902,Comedy
3689,Comedy
1898,Comedy
30376,Comedy
17725,
1805,Comedy
7590,Comedy
25375,Romance
33372,Fantasy
1597,Comedy
20743,Fantasy
7793,Shounen
33031,None
2263,Sci-Fi
12783,Shounen
1541,
14629,
8754,Comedy
3672,Shounen
22117,Fantasy
27887,Comedy
4943,Fantasy
14117,
2964,Sci-Fi
2119,Shounen
10578,Comedy
8366,Shounen
1755,Comedy
296,Sci-Fi
7435,Fantasy
12471,Drama
377,Sci-Fi
19109,Fantasy
7254,Fantasy
12461,Romance
8465,Fantasy
3326,Drama
12963,Fantasy
6297,Comedy
10098,Drama
4262,Fantasy
2695,Sci-Fi
1243,Mystery
28819,Romance
31980,Romance
9922,Drama
1035,Fantasy
6275,Fantasy
10933,Comedy
13727,Sci-Fi
32151,
21879,Comedy
26395,Shounen
28835,
688,Drama
6166,Romance
8648,Comedy
31147,Sci-Fi
16355,Romance
5802,Fantasy
22513,None
32415,Fantasy
4486,Sci-Fi
3602,Sci-Fi
646,Shounen
1082,Mystery
9957,
2598,Shounen
7148,Romance
21235,Fantasy
25897,Comedy
273,Shounen
24371,Drama
3618,Comedy
1074,Comedy
466,Shounen
19099,Fantasy
6560,Comedy
30749,Romance
7016,Comedy
30412,Comedy
30381,Romance
3954,Comedy
30567,Shounen
2633,Sci-Fi
5143,
1218,Romance
5505,
2128,Sci-Fi
1487,Fantasy
33419,Romance
2579,
12027,Drama
4657,Comedy
495,Shounen
2705,Shounen
11457,Fantasy
3028,Fantasy
12499,Comedy
2814,Comedy
2629,Sci-Fi
4362,Comedy
3012,Shounen
19889,Comedy
15895,Romance
10359,Fantasy
757,Drama
865,Shounen
4411,Shounen
7322,Comedy
12659,None
25259,None
1748,Sci-Fi
5526,Fantasy
11911,Comedy
23871,Comedy
19825,Shounen
20843,Comedy
30919,Fantasy
7536,Sci-Fi
6245,Sci-Fi
422,Sci-Fi
6162,
22759,Comedy
1265,Fantasy
28723,
13047,
1550,Drama
10036,Sci-Fi
10897,Romance
357,Comedy
2255,Sci-Fi
2703,Shounen
8365,Shounen
15547,None
293,Fantasy
12343,Comedy
563,Romance
378,Sci-Fi
23115,Mystery
318,Romance
2217,Romance
30651,Comedy
18053,Romance
13367,Romance
6229,Drama
557,Sci-Fi
3659,
3182,Romance
10114,Comedy
22661,Fantasy
2783,Fantasy
4136,Comedy
1771,Shounen
11635,Sci-Fi
27709,Comedy
4031,Comedy
6330,Fantasy
2934,Comedy
2811,Drama
2620,
11787,Shounen
924,Sci-Fi
3964,Sci-Fi
6964,Comedy
9624,Romance
17082,Shounen
4339,Drama
10582,Romance
2786,
5082,
723,Drama
8956,
897,Sci-Fi
13755,None
6971,
771,Fantasy
4211,Fantasy
5036,None
248,Romance
5129,
24629,Comedy
15005,Comedy
21415,Fantasy
21835,None
8599,Comedy
4306,Fantasy
4468,
1247,Sci-Fi
30292,
4723,Drama
7774,Comedy
2180,Romance
7329,Comedy
14853,
447,Drama
10532,Comedy
2334,
1893,Romance
32664,Comedy
8123,Comedy
9353,Drama
24823,None
1756,Comedy
10260,
6527,Fantasy
33658,
5250,Fantasy
297,Comedy
9095,
11255,
12585,Shounen
9750,Shounen
3720,Fantasy
9773,Drama
2457,Comedy
30379,Comedy
17855,Fantasy
594,Shounen
19855,
616,Fantasy
10197,Comedy
1300,Comedy
2826,Fantasy
8705,Comedy
4069,Comedy
10823,Comedy
25859,Comedy
33142,Comedy
2511,
1103,Romance
2612,
32555,Comedy
1001,Drama
10074,Comedy
926,Sci-Fi
21845,Romance
1952,Drama
23487,Comedy
14355,Comedy
2387,Drama
19429,
2576,Drama
9858,Shounen
1123,Shounen
7229,Drama
3853,Shounen
6855,None
234,Shounen
1802,Comedy
5973,Sci-Fi
271,Sci-Fi
32946,Mystery
797,Comedy
6882,Comedy
16928,Fantasy
6958,Comedy
18247,Comedy
8208,Shounen
26063,Shounen
2704,Mystery
3935,
14059,Shounen
20909,
1433,Comedy
28817,Comedy
33741,Comedy
921,Comedy
13173,Fantasy
1881,Fantasy
13619,Comedy
6500,
27419,
32228,Shounen
23067,Shounen
1043,Mystery
179,Romance
3069,Sci-Fi
3021,Romance
314,Drama
1749,Romance
1497,Drama
9736,Romance
1593,Comedy
288,Shounen
32379,Romance
22745,Romance
2802,Drama
4201,Drama
11177,None
31050,Shounen
1757,Comedy
2795,Romance
9837,Drama
8187,Comedy
6733,Sci-Fi
260,Romance
21541,Comedy
17919,
4808,Sci-Fi
26183,
16964,Comedy
24821,
667,Romance
30915,Shounen
18495,Comedy
25939,
20999,Comedy
86,Sci-Fi
9040,Sci-Fi
1109,Mystery
8235,Fantasy
15431,None
2970,Fantasy
21177,
21707,
25857,
919,Romance
11491,Comedy
3024,Mystery
5201,
23459,Comedy
533,Comedy
19391,Comedy
420,Sci-Fi
12857,Romance
10702,Sci-Fi
2114,Fantasy
7330,Comedy
1675,Sci-Fi
5484,Shounen
4101,Fantasy
1266,Fantasy
12455,Comedy
28789,Drama
373,Sci-Fi
2089,Sci-Fi
8632,Comedy
63,Romance
1758,Comedy
2653,Fantasy
1317,Shounen
18851,Fantasy
3355,None
1996,Fantasy
850,Romance
1581,Romance
385,Sci-Fi
10470,Fantasy
12483,Mystery
1904,Romance
25689,
2831,Drama
2905,
24451,Romance
1204,Fantasy
671,Drama
27857,Comedy
5274,Fantasy
5953,
11209,
1161,Fantasy
3836,
11615,Comedy
2603,Fantasy
12663,Romance
29697,Shounen
18099,Comedy
11483,
33524,Comedy
3005,Fantasy
2628,Fantasy
2580,Comedy
2299,Sci-Fi
23931,Sci-Fi
1277,Fantasy
6670,None
27939,
1957,Romance
937,
3271,Sci-Fi
12745,Shounen
7619,
5936,Drama
9001,Sci-Fi
3130,Comedy
17731,Comedy
3394,Romance
12279,Romance
2106,
10732,Shounen
6230,Drama
3057,Romance
32321,Comedy
518,
626,Romance
29855,Romance
12503,Shounen
3438,Shounen
13833,Romance
10807,Comedy
32625,Comedy
23299,Fantasy
4793,Fantasy
2161,Mystery
1618,
1544,Shounen
31440,Shounen
3686,Comedy
1737,Shounen
25397,Romance
3835,Drama
25241,Comedy
1750,Romance
20543,Fantasy
9119,
15879,
4508,Comedy
1752,Comedy
29413,Fantasy
3023,Comedy
2042,Fantasy
3381,
17679,
6653,Sci-Fi
3037,Comedy
1325,Drama
7579,Comedy
1316,
637,Romance
2556,
618,Shounen
913,
3923,Comedy
32287,Romance
21701,Mystery
3085,Comedy
4050,Fantasy
9519,Comedy
9335,Romance
222,Mystery
32962,Mystery
14199,Romance
23363,Comedy
6666,None
17573,Sci-Fi
9107,Fantasy
14093,Fantasy
5256,
6877,Fantasy
30625,Comedy
17933,Comedy
26019,Romance
25285,Fantasy
2033,Comedy
23439,None
8230,Drama
3761,
2032,Fantasy
1533,Romance
23627,Comedy
33046,
1669,Shounen
1136,Sci-Fi
2495,Drama
4503,Drama
8367,Shounen
2650,Sci-Fi
7436,Fantasy
2953,
13731,Romance
7307,Comedy
3481,Sci-Fi
9515,Comedy
2050,Shounen
1409,Shounen
5333,Comedy
2565,
12991,Sci-Fi
148,Romance
16756,Fantasy
2980,Fantasy
4320,Mystery
2039,Comedy
17743,Fantasy
8245,Comedy
9581,Comedy
26351,Romance
5865,Shounen
615,Comedy
3827,Shounen
1182,Fantasy
23209,Fantasy
28063,Comedy
15125,Shounen
10005,
1822,
473,Drama
4467,Fantasy
20267,Fantasy
29017,Fantasy
11755,
27911,Comedy
7805,Comedy
5002,Shounen
1962,Sci-Fi
14827,Romance
4712,Sci-Fi
6714,Shounen
13263,Comedy
2319,
259,Romance
2224,Romance
6008,Fantasy
1660,Drama
2911,Romance
2038,Comedy
4052,
17655,Drama
6736,Mystery
33075,Fantasy
10936,Comedy
8783,None
24991,Fantasy
24705,Romance
2615,Romance
3366,Sci-Fi
16718,Comedy
1742,Mystery
2619,
12699,Comedy
33811,Shounen
17233,Fantasy
3008,Comedy
7591,Comedy
6129,Romance
31521,Romance
3077,Drama
1718,Romance
315,Fantasy
298,Sci-Fi
2221,Romance
8950,
9706,
1149,Sci-Fi
31851,Fantasy
987,Shounen
236,Shounen
504,Romance
23499,Comedy
11268,Comedy
7285,Drama
29853,
1706,Sci-Fi
15729,Comedy
1466,
1848,Fantasy
1181,Fantasy
8507,Comedy
6087,Drama
3464,Sci-Fi
5305,Fantasy
16906,Comedy
1445,Shounen
2272,
3388,
4782,Comedy
776,Shounen
24075,Sci-Fi
21569,Fantasy
11073,Fantasy
3265,Romance
28619,Mystery
21033,Fantasy
679,Fantasy
4173,Comedy
5742,Sci-Fi
421,Sci-Fi
11685,Mystery
928,Sci-Fi
12935,None
347,Sci-Fi
17341,Comedy
299,Mystery
2467,None
1998,Romance
2709,Shounen
4197,Fantasy
1194,Sci-Fi
5618,Comedy
5016,None
10172,Comedy
782,Drama
1019,Romance
3503,Shounen
6791,Romance
28207,Comedy
6975,None
3866,Drama
1070,Comedy
32730,None
7090,Sci-Fi
6779,Fantasy
8456,
25117,Comedy
10156,Sci-Fi
14515,Romance
6068,Comedy
3809,Fantasy
1480,
2419,Sci-Fi
2290,
175,Shounen
4720,Drama
1958,None
10390,Comedy
2546,Drama
10689,
17493,Drama
2732,Comedy
10490,
406,Shounen
31636,Shounen
1187,Drama
8546,Sci-Fi
5945,Sci-Fi
7477,
10949,Comedy
6117,Romance
6728,Drama
2390,Fantasy
9362,None
9495,Drama
635,Drama
590,Romance
6205,Romance
602,Shounen
15347,Comedy
3550,Comedy
9934,Comedy
2912,Comedy
32383,Comedy
3900,Sci-Fi
1296,Sci-Fi
6633,
1232,Comedy
3806,Romance
8542,Romance
2497,Comedy
8635,
2463,Comedy
12715,
3915,Comedy
5833,Shounen
10324,Comedy
5022,
1198,Romance
6878,
497,Mystery
2288,Sci-Fi
9549,Drama
808,Shounen
3232,Sci-Fi
11017,
3952,Romance
1672,Sci-Fi
5266,
4450,Comedy
1853,Sci-Fi
2606,Fantasy
12347,Comedy
7666,Sci-Fi
6028,Sci-Fi
225,Shounen
7364,Fantasy
10527,Comedy
4199,Drama
3488,Drama
18989,
1761,Drama
403,Comedy
1907,Fantasy
31096,Comedy
20391,Comedy
22123,Comedy
4119,
31344,Comedy
496,Fantasy
23133,Mystery
10361,Comedy
5962,Comedy
2733,None
3641,Romance
7664,Fantasy
34283,Comedy
1328,Romance
5529,Fantasy
1165,Sci-Fi
4514,Drama
3668,Fantasy
8314,Comedy
2282,None
2399,Comedy
2284,Sci-Fi
3963,Sci-Fi
4183,
6672,
446,Drama
29089,Fantasy
8861,Drama
1143,Mystery
8713,Romance
1177,
3874,None
1670,Shounen
370,Sci-Fi
16119,
29976,Romance
2769,
2067,Sci-Fi
4244,
32011,Fantasy
28351,
1839,Fantasy
2074,Comedy
1067,Romance
7540,Comedy
6587,
20723,Fantasy
1617,Romance
1806,Comedy
622,Romance
33181,Romance
4795,Fantasy
18781,Comedy
32360,
10308,Sci-Fi
4515,Drama
14957,Fantasy
7082,Comedy
2010,Comedy
21201,Shounen
916,Mystery
2105,Romance
6883,Fantasy
1130,Romance
6748,Comedy
3325,Sci-Fi
1673,Sci-Fi
1754,Comedy
1704,Shounen
8503,
2060,Sci-Fi
4361,Comedy
2804,Fantasy
840,Romance
2086,Fantasy
31848,Comedy
1978,Fantasy
402,Fantasy
13799,Fantasy
4874,Fantasy
30103,Fantasy
15781,Comedy
10611,Romance
23,Shounen
23581,Drama
33173,Comedy
472,Romance
1980,Sci-Fi
20613,None
32601,Romance
4744,Romance
10516,Drama
6533,None
375,Sci-Fi
6511,Shounen
2801,Drama
119,Romance
241,Romance
32511,Comedy
973,
3190,Sci-Fi
863,Drama
2211,None
1572,
1658,Shounen
10076,Comedy
412,Comedy
1810,Romance
9936,
7103,Fantasy
2456,Fantasy
9774,Comedy
4961,Fantasy
1350,
6428,Sci-Fi
14921,Fantasy
5636,
31716,Romance
10073,
8248,Drama
1005,Sci-Fi
979,Shounen
22335,Shounen
925,Sci-Fi
744,Sci-Fi
6137,None
7160,Comedy
3812,
3003,Drama
2356,
10693,
16518,Fantasy
32866,
11103,
6383,Sci-Fi
289,Comedy
706,Comedy
1676,Sci-Fi
1661,
1178,
11385,Fantasy
365,Romance
29255,None
7112,Fantasy
31675,Fantasy
19255,Comedy
1694,Comedy
17831,Comedy
23711,Drama
7875,None
10016,Comedy
2568,Drama
9754,Comedy
4439,
6796,Comedy
3823,Comedy
21451,None
11083,Shounen
5957,Comedy
12671,Fantasy
8438,Fantasy
4794,Fantasy
564,Sci-Fi
21497,
12267,Fantasy
2686,Sci-Fi
33341,
8108,Comedy
7568,Comedy
1986,Sci-Fi
155,Sci-Fi
2729,Drama
3295,Comedy
1894,Fantasy
20533,Fantasy
2028,Sci-Fi
4469,Fantasy
2041,Romance
9548,Drama
591,Romance
1348,Sci-Fi
31048,None
33360,Comedy
5147,Comedy
1153,Romance
7775,Drama
10118,Drama
5276,Fantasy
33421,
11101,Romance
1085,
3436,
1062,
2710,Comedy
10886,Shounen
32359,Fantasy
6609,Comedy
5288,Romance
197,Romance
31593,Fantasy
3735,Sci-Fi
9916,None
28283,
1012,Comedy
3410,Comedy
9494,Drama
13679,
30437,
8598,
24751,Comedy
3800,Drama
31387,Drama
3081,Romance
1185,Shounen
3389,None
5189,
3035,Sci-Fi
2696,
7744,Comedy
3185,Fantasy
11307,Sci-Fi
10187,Comedy
10338,Shounen
32214,Comedy
2895,None
3054,Drama
12661,None
3391,Comedy
4640,Comedy
32446,None
30757,Fantasy
31144,None
31621,Comedy
31797,Romance
682,Fantasy
438,Drama
16680,Fantasy
8709,Fantasy
10916,Fantasy
25867,
27741,
10384,Romance
2766,Comedy
18799,
4427,Comedy
6468,Comedy
5535,Drama
4387,
715,Romance
12437,Comedy
15951,Romance
1370,Comedy
1682,Drama
31573,
16614,
9558,None
3522,Sci-Fi
1794,Comedy
9493,Fantasy
1189,Romance
5883,
29231,Comedy
2061,Sci-Fi
19271,Shounen
3433,Sci-Fi
9900,None
8101,Comedy
33309,Mystery
3435,Mystery
11583,None
5828,
33118,Comedy
3878,Comedy
31448,Comedy
32324,Shounen
31560,Comedy
23943,None
4421,Comedy
32829,Comedy
6625,Comedy
31452,Fantasy
32190,None
4910,Fantasy
4792,Fantasy
1298,Sci-Fi
17913,None
1693,
13517,Comedy
10687,Sci-Fi
19919,
471,Romance
2699,Comedy
4371,Sci-Fi
1233,Romance
17092,None
30127,Comedy
17705,
660,Romance
4554,Comedy
12885,Sci-Fi
31070,Comedy
1733,
1799,Romance
21373,Comedy
125,Romance
8765,Comedy
30531,Comedy
8538,Romance
24695,Sci-Fi
14145,Drama
20381,
3100,
5153,Fantasy
4504,Comedy
21241,Comedy
31866,
6368,None
783,Comedy
2306,Comedy
4536,Sci-Fi
8487,
4013,
10917,Fantasy
1297,Sci-Fi
2031,Fantasy
6885,Comedy
684,Fantasy
9531,None
21353,Shounen
33377,Mystery
4132,Drama
718,Romance
30056,Comedy
10196,
32311,Drama
13253,None
33222,Comedy
26053,Fantasy
6472,None
2062,Sci-Fi
2617,Comedy
23137,
8839,
2207,Comedy
25861,Comedy
33129,Drama
6657,Comedy
6375,Sci-Fi
3273,Shounen
6509,Drama
7430,Romance
10671,Comedy
24175,Romance
17157,Drama
612,Romance
2842,
4962,Fantasy
30088,None
8900,Romance
4067,Sci-Fi
1836,Romance
5583,None
1044,Drama
2560,Sci-Fi
2552,Comedy
30250,
12317,Comedy
1276,Fantasy
55,Fantasy
30953,Comedy
4975,Sci-Fi
5449,Comedy
33145,Mystery
33069,Sci-Fi
2485,Fantasy
3842,None
5476,
32561,Comedy
1235,Comedy
257,
30030,Fantasy
9203,Comedy
11507,None
1793,Drama
15279,None
799,Drama
8560,Romance
32031,None
5225,Comedy
12921,Comedy
9789,
18857,Romance
1141,Fantasy
9077,Shounen
4481,None
32728,Drama
4068,Sci-Fi
8139,Comedy
425,Comedy
9924,Comedy
10723,Drama
17409,Romance
2626,Fantasy
2210,Drama
16347,Comedy
6226,Drama
312,Drama
30795,Comedy
10055,Shounen
6579,Comedy
17277,Drama
8211,
28921,None
12351,Comedy
7124,Sci-Fi
20441,Comedy
30384,Comedy
4314,Comedy
9943,Romance
26359,Mystery
17873,Fantasy
11069,Fantasy
1964,
9220,Comedy
18549,Comedy
15095,Comedy
15015,Comedy
1960,Fantasy
34009,Comedy
33208,Comedy
20987,Comedy
5849,Shounen
20655,Fantasy
810,Sci-Fi
999,Sci-Fi
9881,
14317,Sci-Fi
15325,Romance
7578,Drama
9291,Fantasy
23787,Comedy
30237,None
16101,Fantasy
3280,Shounen
8140,Comedy
8304,
32481,None
5165,
8518,
4209,Comedy
10808,Sci-Fi
6270,Fantasy
23427,Comedy
1807,Fantasy
10810,Comedy
20155,Comedy
9078,Shounen
1724,
17551,Fantasy
13251,Comedy
10109,Comedy
22785,Romance
12439,Drama
17821,
950,
7522,Fantasy
8109,Comedy
8965,Comedy
3570,Fantasy
28155,Comedy
23579,Romance
29863,
1789,
9795,Comedy
25457,Sci-Fi
9857,Shounen
105,Shounen
4383,Fantasy
2836,Comedy
2771,Romance
14989,
7336,Sci-Fi
13139,Comedy
3154,Shounen
16199,
3776,None
30721,Comedy
20469,Drama
23121,Comedy
1456,Mystery
31598,
11221,Romance
5164,
13231,
17637,None
31121,Comedy
2047,Fantasy
920,Comedy
7117,Drama
21571,Fantasy
1854,
12929,Fantasy
562,Sci-Fi
27967,Comedy
4524,
171,Drama
14647,Mystery
2718,Fantasy
21103,None
1746,Sci-Fi
32301,Comedy
6093,Comedy
1666,Shounen
30573,None
15605,Romance
7395,Fantasy
33240,None
8375,Sci-Fi
7048,Shounen
9690,Fantasy
6518,None
1396,Shounen
8215,Comedy
2073,
10491,Mystery
1988,Comedy
3873,
3099,Fantasy
6374,Sci-Fi
10202,Comedy
19685,Romance
4760,None
3609,Sci-Fi
6310,Comedy
7295,Fantasy
3876,
2045,Romance
1879,Sci-Fi
9395,
34475,Fantasy
4316,Comedy
8496,Comedy
5938,Fantasy
683,Fantasy
6555,Fantasy
11853,Fantasy
28511,Fantasy
3757,
836,Romance
9421,
2726,Drama
31608,Shounen
8603,
30218,Comedy
5819,Fantasy
14173,Comedy
19081,None
9376,Shounen
5454,Comedy
10015,Fantasy
819,Romance
7176,Comedy
2881,Drama
8815,Comedy
30907,Romance
22053,Mystery
1600,Comedy
1159,Sci-Fi
4242,
4597,
8332,Fantasy
25283,Fantasy
1039,Romance
4933,Fantasy
20539,Comedy
1163,
3194,Fantasy
5844,Fantasy
7550,Fantasy
1527,Fantasy
163,Fantasy
417,Fantasy
7496,None
28861,Comedy
6705,Comedy
685,Sci-Fi
1981,Mystery
7377,Drama
943,Fantasy
599,Comedy
2702,
6119,Comedy
9479,Sci-Fi
16702,Sci-Fi
7157,Sci-Fi
5496,
2809,Comedy
12497,Comedy
34213,None
18771,
1570,Romance
9333,Comedy
12429,
1495,Sci-Fi
7601,Fantasy
6492,Fantasy
2367,Comedy
3810,Comedy
2503,Comedy
23605,None
3758,None
2234,Sci-Fi
10739,Comedy
21695,Fantasy
29419,Fantasy
14675,Comedy
8287,
9202,
23325,
27891,Fantasy
4154,Fantasy
3075,
10595,Romance
14283,
4991,
19151,Romance
22249,
5772,Comedy
6452,
3401,
6629,Comedy
5070,
348,Fantasy
2142,Fantasy
5238,None
2312,Romance
2252,
21041,Romance
382,Romance
1537,Sci-Fi
1574,Sci-Fi
27907,Comedy
13185,
3683,Comedy
31566,Comedy
32274,Comedy
31534,Comedy
9035,
13757,Drama
888,Sci-Fi
2740,Drama
761,Comedy
3535,Comedy
4890,None
31911,Fantasy
19799,Comedy
2237,Comedy
608,Sci-Fi
1872,Romance
677,Romance
12441,Drama
3864,
817,Romance
8966,Comedy
1900,Comedy
1458,Shounen
27387,Sci-Fi
1607,Romance
2535,Sci-Fi
5935,
374,Romance
32502,Comedy
30143,Sci-Fi
2915,Drama
12685,Fantasy
707,Comedy
1677,Sci-Fi
7158,Sci-Fi
336,Fantasy
2071,Romance
13935,Fantasy
3969,Sci-Fi
3153,Sci-Fi
30524,Mystery
32682,Mystery
3274,Shounen
13159,Comedy
2040,
13239,
7981,Comedy
20931,Comedy
7605,Fantasy
21679,Shounen
12611,Fantasy
17345,None
9799,Comedy
10849,None
15453,None
1816,Sci-Fi
4801,Fantasy
2428,Fantasy
18063,Shounen
8949,None
22537,
3778,Mystery
2534,Sci-Fi
1598,
3114,Shounen
10319,
2064,
17651,None
2687,Comedy
5131,
7083,Fantasy
4511,
4800,None
1083,Drama
31338,Romance
3546,Comedy
10207,Comedy
576,Romance
2277,Fantasy
3875,Comedy
3147,Drama
20033,Comedy
16331,
33102,Romance
2063,
3444,Shounen
18061,Shounen
5272,None
30196,Romance
5917,Drama
3691,
2806,Comedy
4085,
7659,None
9737,
1270,
5539,
5353,Comedy
2564,Sci-Fi
1221,Sci-Fi
28205,
2572,Fantasy
9390,
1905,Romance
4756,Mystery
359,Shounen
22049,
32412,Comedy
7571,Drama
3323,Drama
7547,
23831,Comedy
30291,Shounen
2302,
16690,Drama
10547,Fantasy
215,Comedy
5845,Fantasy
10924,
13153,None
3399,Sci-Fi
1999,Sci-Fi
3755,Fantasy
12337,Drama
14333,
31894,None
7279,
1624,Romance
9344,None
7626,Fantasy
6743,Comedy
4099,Fantasy
17010,None
1107,Drama
14693,Comedy
15219,
17325,Fantasy
5848,Fantasy
1333,Fantasy
17147,Comedy
31561,Drama
28913,Comedy
5956,Romance
17813,None
22113,Fantasy
1918,Fantasy
5466,Fantasy
34239,Comedy
2621,Romance
13283,None
2267,
2168,Comedy
988,Comedy
2099,Sci-Fi
32684,Comedy
10342,Sci-Fi
8553,Comedy
33934,None
6919,Drama
3417,Comedy
31128,Fantasy
19973,Drama
3131,None
3166,Fantasy
6096,Comedy
5337,Fantasy
18669,Comedy
3007,
769,Sci-Fi
21677,Sci-Fi
6970,
2256,Drama
833,Sci-Fi
31530,
10528,Comedy
14889,Comedy
21167,Fantasy
1361,Sci-Fi
10262,Comedy
19367,
30895,Romance
28915,Comedy
2601,Sci-Fi
23697,
20971,
2303,
18845,Comedy
31223,
3201,Fantasy
11859,
559,Drama
2698,Drama
1217,Romance
22361,Comedy
9403,Fantasy
1048,
4475,Drama
3905,None
4537,Comedy
2464,Comedy
6148,Comedy
6682,
1295,Sci-Fi
23583,Drama
14373,Sci-Fi
9166,Drama
3132,
4418,Fantasy
17020,Romance
3202,Fantasy
1753,Comedy
2647,Fantasy
5088,Mystery
909,Sci-Fi
1158,Shounen
8450,Drama
31630,Mystery
1851,Fantasy
1193,Comedy
1884,Comedy
3285,
9824,Fantasy
2293,Sci-Fi
3932,
2046,Romance
3356,Fantasy
5386,
4617,Drama
33038,Comedy
2550,Comedy
5056,Comedy
21703,Fantasy
14935,Fantasy
24935,Comedy
10013,Drama
6251,Comedy
1662,Sci-Fi
30246,Sci-Fi
19953,
27405,Drama
1734,Romance
4667,Comedy
4070,Comedy
13169,Fantasy
69,Fantasy
31967,Comedy
7816,Sci-Fi
8145,Shounen
21575,
1849,Fantasy
5600,
1428,Comedy
3676,
4113,Romance
6277,Fantasy
6130,Comedy
3619,Romance
2085,Fantasy
2052,Romance
4459,Comedy
3065,Comedy
30679,
24763,Comedy
2153,Fantasy
8745,
15119,Comedy
28603,Fantasy
16415,Comedy
1903,
8026,
6397,Drama
2631,Shounen
12361,
1460,Sci-Fi
20965,Fantasy
3011,Romance
1346,Sci-Fi
15607,Drama
32023,Drama
8547,Sci-Fi
9121,Sci-Fi
825,Drama
3061,
15093,Comedy
1262,Shounen
3482,Comedy
3880,Sci-Fi
3884,Comedy
8743,Sci-Fi
7079,Mystery
20907,None
31168,Fantasy
23309,
5223,Comedy
8373,
1443,Sci-Fi
32993,Comedy
1671,
27629,Mystery
3977,Comedy
30166,Shounen
184,Shounen
3704,Comedy
8194,Fantasy
31883,
32670,
31683,Comedy
7667,Sci-Fi
1314,Sci-Fi
3101,Shounen
5292,
5900,Drama
17785,Comedy
1883,Comedy
9014,Romance
887,Sci-Fi
9990,
864,Shounen
10802,
30842,
2233,Comedy
1867,Shounen
10219,Comedy
3913,
6303,
610,Drama
3474,None
6674,Comedy
17777,Shounen
1444,Sci-Fi
16099,Comedy
3472,Comedy
51,Romance
10306,Comedy
4521,
2008,Romance
4044,None
6075,Comedy
6107,Comedy
29998,Comedy
9163,Drama
722,Comedy
8278,Mystery
5829,
2127,Sci-Fi
13955,Mystery
21495,Comedy
7718,Fantasy
28673,Shounen
661,Romance
6413,Comedy
7551,
13639,
910,Comedy
12689,
3660,Fantasy
2133,Fantasy
362,Drama
363,Drama
470,Romance
10180,Romance
28853,Fantasy
2466,None
31914,None
4941,Mystery
11773,Fantasy
17068,
28085,None
3234,Sci-Fi
6462,Fantasy
13863,Sci-Fi
1701,Sci-Fi
159,Shounen
458,Sci-Fi
33689,None
14875,Drama
10666,Comedy
1865,Comedy
133,Romance
647,Romance
1057,Comedy
15847,
24873,Romance
5132,Comedy
952,Comedy
1880,Sci-Fi
7171,
28385,Romance
2100,Sci-Fi
33205,Sci-Fi
8079,
6331,Sci-Fi
4853,Comedy
32881,Shounen
4578,Comedy
26443,
6731,Comedy
2018,
6861,Fantasy
6693,Comedy
31319,Romance
12967,Romance
4025,Fantasy
4563,None
2822,Comedy
18881,
295,Sci-Fi
29722,Comedy
8146,Shounen
2697,
4737,Comedy
258,Drama
10905,
5013,Drama
3858,Comedy
31804,Comedy
8302,
2307,Comedy
7598,Sci-Fi
3571,
3881,Comedy
2571,Comedy
614,
34252,None
13563,None
13969,Comedy
31750,Fantasy
11445,Romance
3361,
9526,
2024,Comedy
33056,Romance
9591,None
8548,Sci-Fi
33499,Shounen
1868,Drama
9389,
33024,Sci-Fi
4385,
4386,
5168,
3838,
7017,Comedy
3278,Shounen
2260,Comedy
4023,Fantasy
31156,Fantasy
9691,Sci-Fi
9792,
4049,Fantasy
349,Fantasy
31845,Romance
19257,Comedy
8960,
5006,Fantasy
9106,Fantasy
9015,Fantasy
25257,Comedy
3819,Drama
31540,Comedy
31867,None
33668,
3507,Drama
18637,Shounen
8449,Sci-Fi
8961,Comedy
6127,Comedy
6234,Comedy
10405,
12683,None
5396,None
17681,Fantasy
3914,Romance
14077,Comedy
14237,Sci-Fi
33314,Fantasy
23985,Romance
3015,Shounen
1679,Romance
3022,Romance
4513,Fantasy
30145,Fantasy
4928,Drama
2422,Sci-Fi
3315,
32202,Romance
3276,Shounen
2162,
555,Sci-Fi
1280,Fantasy
32041,Fantasy
8896,Drama
28963,
18639,Comedy
33192,Drama
6979,Fantasy
1713,Sci-Fi
2027,Romance
8985,Comedy
21861,Drama
5112,Fantasy
6287,Comedy
10526,
5375,Comedy
3671,
2474,Comedy
16740,Comedy
22443,None
28911,Comedy
28883,
360,Fantasy
3839,
7729,None
21077,
2075,Comedy
2526,Romance
19575,Romance
6227,Drama
1503,Fantasy
1580,Shounen
749,Comedy
